99810 9099
5387 workingclass waitress slim thought entering life domestic bliss married mitch man dreams arrival first child picture perfect life shattered discovers mitch hidden possessive dark side controlling abusive alter ego turn trust love tranquility terror terrified child safety slim flees daughter relentless pursuit enlisting aid lethal henchmen mitch continually stalks prey familyeveryone limit
5388 two los angeles homicide detectives dispatched northern town sun nt set investigate methodical murder local teena tough cop brilliant killer unspeakable crime
5389 wild stallion travels across frontiers old west befriends young human finds true love mareleader hero legend
5391 lives lawyer actuary housecleaner professor people around intersect ponder order happiness face life cold unpredictabilityask really happy
5395 new york city english professor axel freed outwardly seems like upstanding citizen privately freed clutches severe gambling addiction threatens destroy himfor break arms break legs axel freed owes
5398 mountain rivera end boxing career knockout cassius clay seventh round left eye one punch permanent trauma ears turned cauliflower speech slurred hit million times slings punches anytime hears bell trainer cutman army miss miller manipulative social worker support illusion could movie usher camp counselor romantic partner millerthe world mountain riviera fast buck angry men lonely women
5400 president russia suddenly dies man whose politics virtually unknown succeeds change political leaders sparks paranoia among american cia officials cia director bill cabot recruits young analyst supply insight advice situation unthinkable happens nuclear bomb explodes us city america quick blame nuclear weapons one missing
5401 afroamerican organization brotherhood permanent fight white organization man defending values black people north america afroamerican candidate gen warren boutwell behaves strangely presidential campaign undercover brother hired work undercover man find happened potential candidatehe action
5404 humorous scriptreader new york apartment sees ad saturday review literature bookstore london mail order begins special correspondence friendship frank doel bookseller works marks amp co charing cross road
5410 future earth barren flora fauna planet ecosystems exist large pods attached spacecraft word comes pods jettisoned space destroyed spacecraft reused commercial purposes crew valley forge rejoice prospect going home botanist freeman lowell loves forest creatures decides take matters hands protect lovesamazing companions incredible journey journeys beyond imagination
